gene,relationship,pw
5608,GpPW,PC7_4588
482,GpPW,PC7_4449
3685,GpPW,PC7_2080
11128,GpPW,PC7_4741
5718,GpPW,PC7_4365
5707,GpPW,PC7_5324
9837,GpPW,PC7_2521
4001,GpPW,PC7_3072
5321,GpPW,PC7_5322
2673,GpPW,PC7_8631
7297,GpPW,PC7_8666
4686,GpPW,PC7_1224
4878,GpPW,WP1544_r84696
5781,GpPW,PC7_6149
1490,GpPW,PC7_5326
2787,GpPW,PC7_5887
8111,GpPW,PC7_3993
6133,GpPW,PC7_6393
1958,GpPW,PC7_8430
90411,GpPW,PC7_5330
129401,GpPW,PC7_4727
5331,GpPW,PC7_7736
9922,GpPW,PC7_1697
6907,GpPW,PC7_5515
10666,GpPW,PC7_1563
23538,GpPW,PC7_6044
79412,GpPW,PC7_6815
3371,GpPW,PC7_1601
801,GpPW,PC7_6178
196883,GpPW,PC7_3278
199704,GpPW,PC7_4112
1107,GpPW,PC7_6794
4312,GpPW,PC7_7718
9429,GpPW,PC7_5322
3053,GpPW,PC7_4449
148022,GpPW,PC7_2910
221472,GpPW,PC7_7439
2742,GpPW,PC7_4965
55904,GpPW,WP2369_r83012
7046,GpPW,WP560_r83868
390152,GpPW,PC7_7439
4586,GpPW,PC7_5330
59307,GpPW,WP1449_r81172
5781,GpPW,PC7_4583
2149,GpPW,WP2865_r81650
8325,GpPW,WP2857_r80151
6233,GpPW,PC7_1552
1537,GpPW,PC7_5330
6453,GpPW,PC7_1863
3569,GpPW,PC7_8054
6654,GpPW,PC7_4038
1956,GpPW,PC7_4061
6844,GpPW,PC7_4747
4632,GpPW,WP524_r72112
10762,GpPW,PC7_4768
5137,GpPW,PC7_7445
55867,GpPW,PC7_6061
5696,GpPW,PC7_3060
5705,GpPW,PC7_3061
6776,GpPW,WP3303_r83781
1958,GpPW,PC7_4688
920,GpPW,PC7_5869
2309,GpPW,PC7_2624
4210,GpPW,WP1433_r83527
1006,GpPW,WP2858_r83015
4609,GpPW,PC7_5783
6636,GpPW,PC7_7288
983,GpPW,WP2431_r84650
6390,GpPW,PC7_8229
11343,GpPW,PC7_3993
3433,GpPW,PC7_4772
7849,GpPW,WP53_r67360
162,GpPW,PC7_5873
1132,GpPW,PC7_4043
5692,GpPW,PC7_4467
26289,GpPW,PC7_5322
5708,GpPW,PC7_1859
2043,GpPW,PC7_3416
2939,GpPW,WP2884_r83041
10298,GpPW,PC7_1547
9871,GpPW,PC7_5330
4790,GpPW,WP2203_r78549
55755,GpPW,PC7_2534
6400,GpPW,PC7_6561
5599,GpPW,WP288_r80026
5252,GpPW,PC7_4112
7311,GpPW,PC7_5878
9348,GpPW,PC7_2500
548596,GpPW,PC7_5322
8970,GpPW,PC7_5534
8074,GpPW,PC7_3864
5599,GpPW,WP2795_r78544
5786,GpPW,WP2431_r84650
23383,GpPW,PC7_5530
6383,GpPW,PC7_4414
353376,GpPW,WP1449_r81172
7311,GpPW,PC7_7681
8968,GpPW,PC7_6788
301,GpPW,PC7_7457
51586,GpPW,WP2011_r75253
998,GpPW,PC7_6542
6885,GpPW,PC7_11018
898,GpPW,PC7_6191
5689,GpPW,PC7_1816
2687,GpPW,PC7_5326
9662,GpPW,PC7_2534
2534,GpPW,PC7_3421
91754,GpPW,PC7_1538
9883,GpPW,PC7_4766
9181,GpPW,PC7_6957
5563,GpPW,PC7_4662
256435,GpPW,PC7_8155
6431,GpPW,PC7_2634
1147,GpPW,PC7_3278
5179,GpPW,PC7_7439
79109,GpPW,PC7_7448
2149,GpPW,WP51_r79977
1948,GpPW,PC7_3415
2953,GpPW,PC7_2098
400569,GpPW,PC7_5326
11338,GpPW,PC7_8317
5716,GpPW,PC7_7483
10272,GpPW,PC7_7440
2975,GpPW,PC7_6797
53632,GpPW,PC7_4749
4323,GpPW,PC7_1536
2488,GpPW,PC7_4044
5468,GpPW,PC7_6910
5347,GpPW,PC7_5533
5422,GpPW,PC7_6596
9575,GpPW,WP3594_r84573
2707,GpPW,PC7_5307
5714,GpPW,PC7_7784
58484,GpPW,PC7_4688
108,GpPW,PC7_4438
9283,GpPW,PC7_7439
3565,GpPW,PC7_1123
3074,GpPW,PC7_5326
5686,GpPW,PC7_2706
1175,GpPW,PC7_7443
64219,GpPW,PC7_1563
9915,GpPW,WP3594_r84573
163227,GpPW,PC7_4116
27302,GpPW,PC7_5537
5720,GpPW,PC7_7661
25780,GpPW,WP1984_r82941
5330,GpPW,PC7_6177
9883,GpPW,PC7_5049
1297,GpPW,WP2363_r84552
5594,GpPW,WP395_r79978
55256,GpPW,PC7_1629
5786,GpPW,PC7_1599
5707,GpPW,PC7_3060
6198,GpPW,PC7_4583
3443,GpPW,PC7_8055
5688,GpPW,PC7_11384
53371,GpPW,PC7_5322
8443,GpPW,PC7_4262
5594,GpPW,WP2203_r78549
1584,GpPW,WP2355_r79973
345274,GpPW,PC7_6065
6934,GpPW,PC7_11610
102724197,GpPW,WP100_r74146
5199,GpPW,WP545_r82142
119679,GpPW,PC7_7457
3915,GpPW,PC7_2080
5437,GpPW,PC7_6799
2248,GpPW,PC7_3819
4914,GpPW,WP3594_r84573
5771,GpPW,PC7_4773
1317,GpPW,PC7_5339
23498,GpPW,WP2485_r70025
58477,GpPW,PC7_5330
146712,GpPW,PC7_5330
9021,GpPW,PC7_1178
6633,GpPW,PC7_8609
6349,GpPW,PC7_7439
7321,GpPW,PC7_1132
5721,GpPW,PC7_5527
2520,GpPW,PC7_4107
207,GpPW,WP1984_r82941
6314,GpPW,PC7_4308
290,GpPW,WP2406_r73324
6533,GpPW,PC7_1630
6129,GpPW,PC7_4112
32,GpPW,PC7_6899
3012,GpPW,PC7_2529
7041,GpPW,WP138_r79958
85365,GpPW,PC7_2100
5705,GpPW,PC7_2830
55315,GpPW,PC7_8360
7448,GpPW,PC7_3777
9709,GpPW,PC7_6143
11004,GpPW,PC7_5157
1259,GpPW,PC7_7439
5770,GpPW,PC7_7491
842,GpPW,WP231_r81070
6208,GpPW,PC7_4112
2335,GpPW,PC7_4063
5153,GpPW,PC7_2924
79023,GpPW,PC7_4948
6512,GpPW,PC7_7290
6555,GpPW,PC7_6866
3162,GpPW,PC7_5322
6343,GpPW,PC7_4044
1081,GpPW,PC7_4043
9861,GpPW,PC7_1684
5729,GpPW,PC7_4044
1956,GpPW,WP138_r79958
2957,GpPW,PC7_6799
7297,GpPW,PC7_7460
10795,GpPW,PC7_4112
8818,GpPW,PC7_6540
3558,GpPW,PC7_4593
55907,GpPW,PC7_5330
440515,GpPW,PC7_4116
10864,GpPW,PC7_6058
5888,GpPW,PC7_6572
26229,GpPW,PC7_5322
5373,GpPW,PC7_7733
2068,GpPW,PC7_6795
4784,GpPW,PC7_6807
5718,GpPW,PC7_6930
8844,GpPW,WP2380_r79953
151,GpPW,PC7_6511
841,GpPW,WP1433_r83527
348995,GpPW,PC7_5533
27237,GpPW,PC7_6957
23643,GpPW,PC7_3663
55824,GpPW,PC7_7443
6575,GpPW,PC7_7290
50674,GpPW,PC7_6906
648,GpPW,PC7_6072
6175,GpPW,PC7_3963
10477,GpPW,PC7_1563
8394,GpPW,PC7_6958
4173,GpPW,PC7_7731
80852,GpPW,PC7_8340
6283,GpPW,PC7_1517
10235,GpPW,PC7_4449
801,GpPW,PC7_7463
8061,GpPW,WP2355_r79973
10628,GpPW,PC7_4741
5021,GpPW,PC7_4107
11335,GpPW,PC7_6790
8731,GpPW,PC7_4365
5683,GpPW,PC7_1521
2512,GpPW,WP2884_r83041
7430,GpPW,PC7_7719
3065,GpPW,PC7_3803
2773,GpPW,PC7_7044
8139,GpPW,PC7_1563
1062,GpPW,PC7_7427
155382,GpPW,PC7_5307
129401,GpPW,PC7_1674
79109,GpPW,PC7_2373
55081,GpPW,PC7_7458
8945,GpPW,PC7_3062
10057,GpPW,PC7_4497
2168,GpPW,PC7_6203
5683,GpPW,PC7_5049
3572,GpPW,PC7_7264
4846,GpPW,PC7_8266
1310,GpPW,PC7_2669
2237,GpPW,PC7_2950
126961,GpPW,PC7_4308
1297,GpPW,PC7_5698
259230,GpPW,PC7_7651
416,GpPW,PC7_6540
6171,GpPW,PC7_8331
3188,GpPW,WP411_r79980
5261,GpPW,PC7_3278
3788,GpPW,PC7_5887
338,GpPW,WP430_r82344
155382,GpPW,PC7_4365
79682,GpPW,PC7_5533
4343,GpPW,PC7_7478
9491,GpPW,PC7_4438
8703,GpPW,PC7_3018
4736,GpPW,PC7_3278
5062,GpPW,PC7_7425
6708,GpPW,PC7_3084
56937,GpPW,PC7_7439
145957,GpPW,PC7_7447
9133,GpPW,PC7_2519
9965,GpPW,PC7_11020
23399,GpPW,PC7_5049
9826,GpPW,PC7_7463
9014,GpPW,PC7_7272
11064,GpPW,PC7_4011
3269,GpPW,WP455_r81793
5727,GpPW,PC7_4440
185,GpPW,PC7_1697
390429,GpPW,PC7_6044
6500,GpPW,PC7_5981
3725,GpPW,PC7_6072
23279,GpPW,PC7_8358
5695,GpPW,PC7_6897
6539,GpPW,PC7_5891
3725,GpPW,WP286_r78583
5702,GpPW,PC7_1672
4914,GpPW,PC7_1163
51384,GpPW,PC7_8771
8339,GpPW,PC7_7272
80339,GpPW,PC7_5322
1977,GpPW,WP585_r80201
1869,GpPW,PC7_6564
539,GpPW,PC7_3957
554313,GpPW,PC7_5530
27161,GpPW,PC7_11018
740,GpPW,PC7_5524
5580,GpPW,PC7_12271
5698,GpPW,PC7_4005
8702,GpPW,PC7_6540
64979,GpPW,PC7_6057
163,GpPW,PC7_5890
10273,GpPW,PC7_7445
23118,GpPW,PC7_5991
3449,GpPW,PC7_2907
3842,GpPW,PC7_5327
90592,GpPW,PC7_4112
3227,GpPW,WP2853_r83014
1432,GpPW,WP585_r80201
6788,GpPW,PC7_7459
2261,GpPW,PC7_4741
6387,GpPW,PC7_4043
1297,GpPW,PC7_2669
4597,GpPW,PC7_2565
2052,GpPW,WP702_r73516
1871,GpPW,PC7_6881
51333,GpPW,PC7_4116
695,GpPW,PC7_8288
1981,GpPW,PC7_8677
51497,GpPW,PC7_3968
1056,GpPW,PC7_3167
2908,GpPW,PC7_4161
10921,GpPW,PC7_5972
1855,GpPW,WP2804_r79882
5594,GpPW,PC7_1539
5595,GpPW,PC7_7457
1786,GpPW,PC7_6918
2785,GpPW,PC7_3992
5817,GpPW,PC7_1573
2288,GpPW,PC7_2698
2100,GpPW,PC7_8675
3265,GpPW,PC7_2335
8936,GpPW,PC7_6740
8343,GpPW,PC7_5273
27249,GpPW,PC7_3278
8339,GpPW,PC7_7426
10726,GpPW,PC7_5533
5718,GpPW,PC7_11018
2033,GpPW,PC7_7488
29959,GpPW,PC7_4116
388531,GpPW,PC7_7439
9564,GpPW,PC7_7439
3822,GpPW,PC7_4741
9397,GpPW,PC7_4366
4176,GpPW,WP179_r70629
7471,GpPW,PC7_6108
9965,GpPW,PC7_3278
22981,GpPW,PC7_2521
5595,GpPW,PC7_2372
5648,GpPW,PC7_2672
6217,GpPW,PC7_5972
2931,GpPW,WP1984_r82941
7442,GpPW,PC7_8430
208,GpPW,PC7_6153
4947,GpPW,PC7_1629
121441,GpPW,PC7_5529
3135,GpPW,PC7_2623
11254,GpPW,PC7_1623
30834,GpPW,PC7_8317
6160,GpPW,PC7_2469
9517,GpPW,PC7_5326
88,GpPW,PC7_4449
10621,GpPW,PC7_6807
3320,GpPW,PC7_4762
133522,GpPW,WP706_r80056
5701,GpPW,PC7_6915
2846,GpPW,PC7_4940
9491,GpPW,PC7_1629
5747,GpPW,PC7_4574
7314,GpPW,PC7_8059
130,GpPW,PC7_2098
3667,GpPW,PC7_7444
5695,GpPW,PC7_5327
348,GpPW,WP430_r82344
2308,GpPW,WP2035_r78536
7048,GpPW,PC7_7796
602,GpPW,WP2864_r79278
256148,GpPW,PC7_7457
6783,GpPW,PC7_2911
10274,GpPW,PC7_7427
2309,GpPW,PC7_2925
1016,GpPW,PC7_2527
8290,GpPW,PC7_6815
57678,GpPW,PC7_8424
5501,GpPW,PC7_5531
2968,GpPW,PC7_8321
4437,GpPW,PC7_5188
1237,GpPW,PC7_7439
390075,GpPW,PC7_6044
2245,GpPW,PC7_7457
51805,GpPW,PC7_5326
1856,GpPW,PC7_11385
112399,GpPW,PC7_2531
4760,GpPW,PC7_3084
8767,GpPW,PC7_7461
2066,GpPW,PC7_2679
7534,GpPW,PC7_1523
3817,GpPW,PC7_3777
8351,GpPW,PC7_3869
6714,GpPW,PC7_1863
27040,GpPW,PC7_3885
1452,GpPW,PC7_3980
7311,GpPW,WP466_r79981
6222,GpPW,PC7_3963
1236,GpPW,PC7_3992
93100,GpPW,PC7_5322
1232,GpPW,PC7_2543
5690,GpPW,PC7_7230
55270,GpPW,PC7_6455
9844,GpPW,PC7_4741
5515,GpPW,PC7_4011
6633,GpPW,PC7_12073
3013,GpPW,PC7_8317
276,GpPW,PC7_5322
27006,GpPW,PC7_6461
3265,GpPW,WP400_r72084
466,GpPW,PC7_5559
427,GpPW,PC7_5326
3930,GpPW,PC7_5322
1026,GpPW,PC7_3277
6194,GpPW,PC7_4729
5984,GpPW,PC7_7731
6527,GpPW,PC7_5847
121504,GpPW,PC7_5272
5599,GpPW,WP313_r79946
3480,GpPW,PC7_7660
207,GpPW,WP1544_r84696
8660,GpPW,WP581_r67199
10213,GpPW,PC7_6875
3631,GpPW,PC7_5322
8554,GpPW,PC7_4771
6233,GpPW,PC7_7681
4792,GpPW,WP2324_r78487
10066,GpPW,WP1455_r68965
891,GpPW,PC7_2673
2475,GpPW,PC7_4012
483,GpPW,WP536_r80211
94235,GpPW,PC7_6570
10540,GpPW,PC7_5029
5831,GpPW,PC7_1631
5718,GpPW,PC7_7230
5868,GpPW,PC7_7500
55506,GpPW,WP3527_r84571
6774,GpPW,PC7_7478
8342,GpPW,PC7_2575
2687,GpPW,PC7_6433
5439,GpPW,PC7_4112
84174,GpPW,PC7_7787
8815,GpPW,PC7_4492
2071,GpPW,PC7_4112
6256,GpPW,PC7_4690
1163,GpPW,PC7_2519
3146,GpPW,PC7_8291
144125,GpPW,WP455_r81793
10055,GpPW,PC7_7384
8815,GpPW,PC7_5534
5151,GpPW,PC7_4043
875,GpPW,WP1533_r82707
1438,GpPW,PC7_4775
4700,GpPW,PC7_6943
5998,GpPW,WP289_r81078
5710,GpPW,PC7_6815
79718,GpPW,PC7_6065
84254,GpPW,WP1403_r79471
801,GpPW,PC7_4688
130,GpPW,PC7_5322
5125,GpPW,PC7_5769
5682,GpPW,PC7_8625
3248,GpPW,PC7_5322
1558,GpPW,PC7_5326
5600,GpPW,PC7_4161
10681,GpPW,PC7_1577
5699,GpPW,PC7_1132
1291,GpPW,PC7_2076
8343,GpPW,PC7_7784
4804,GpPW,PC7_12282
335,GpPW,PC7_3278
3551,GpPW,WP2435_r80008
551,GpPW,PC7_4043
5718,GpPW,PC7_11384
859,GpPW,WP185_r80036
6259,GpPW,WP428_r79854
7414,GpPW,PC7_7625
2734,GpPW,PC7_4449
387,GpPW,PC7_7422
2181,GpPW,PC7_5322
441911,GpPW,PC7_7439
9056,GpPW,PC7_1630
1875,GpPW,PC7_3278
10971,GpPW,PC7_6992
7297,GpPW,PC7_4062
3717,GpPW,PC7_7448
7432,GpPW,WP2596_r72724
6233,GpPW,PC7_7661
5721,GpPW,PC7_4112
2534,GpPW,PC7_4365
5720,GpPW,PC7_2278
8823,GpPW,PC7_7445
217,GpPW,PC7_6432
284532,GpPW,PC7_7439
10525,GpPW,PC7_2095
3768,GpPW,PC7_4786
3921,GpPW,PC7_4728
1063,GpPW,PC7_5529
7321,GpPW,PC7_5025
1109,GpPW,PC7_7758
6288,GpPW,PC7_8803
8886,GpPW,PC7_8677
6487,GpPW,PC7_7434
83551,GpPW,PC7_4044
196051,GpPW,PC7_4688
23395,GpPW,PC7_12899
6168,GpPW,PC7_4727
8893,GpPW,PC7_5330
23279,GpPW,PC7_6882
11097,GpPW,PC7_2907
4174,GpPW,PC7_1522
27306,GpPW,WP2377_r80437
9112,GpPW,PC7_8675
23225,GpPW,PC7_8347
480,GpPW,PC7_4792
8368,GpPW,PC7_3278
8664,GpPW,PC7_3972
5602,GpPW,PC7_6141
6865,GpPW,PC7_3993
5329,GpPW,PC7_3284
4363,GpPW,PC7_7652
7879,GpPW,PC7_4639
6507,GpPW,PC7_8339
5717,GpPW,PC7_4365
581,GpPW,WP2873_r79696
883,GpPW,PC7_1223
3084,GpPW,PC7_3326
2158,GpPW,PC7_6540
6431,GpPW,PC7_8317
56886,GpPW,PC7_3425
10498,GpPW,PC7_2582
5568,GpPW,PC7_5890
71,GpPW,WP2272_r78594
85236,GpPW,PC7_2532
5966,GpPW,PC7_1851
3752,GpPW,PC7_6543
8850,GpPW,PC7_6791
4620,GpPW,PC7_5307
2694,GpPW,PC7_2651
123745,GpPW,PC7_1558
5744,GpPW,PC7_7457
84962,GpPW,PC7_4011
3265,GpPW,PC7_7482
51649,GpPW,PC7_6057
9656,GpPW,PC7_2950
6194,GpPW,PC7_8712
5034,GpPW,PC7_2668
79796,GpPW,PC7_1750
80254,GpPW,PC7_5529
3211,GpPW,WP2064_r79263
345274,GpPW,PC7_8339
10479,GpPW,PC7_7645
7225,GpPW,PC7_4449
2788,GpPW,WP35_r79952
219437,GpPW,PC7_7457
905,GpPW,PC7_3278
22916,GpPW,PC7_8358
2554,GpPW,PC7_8340
108,GpPW,PC7_1533
1909,GpPW,WP455_r81793
254428,GpPW,PC7_8352
7757,GpPW,PC7_4116
808,GpPW,PC7_5515
3492,GpPW,PC7_2629
8335,GpPW,PC7_7272
6839,GpPW,PC7_3682
83873,GpPW,WP117_r82985
29882,GpPW,PC7_1127
8930,GpPW,PC7_2950
5584,GpPW,PC7_7851
23229,GpPW,PC7_4965
3685,GpPW,PC7_3084
57122,GpPW,PC7_7290
5581,GpPW,PC7_7448
85441,GpPW,PC7_5515
4893,GpPW,PC7_7787
8529,GpPW,WP43_r84102
11200,GpPW,WP2516_r84490
5693,GpPW,PC7_1537
629,GpPW,PC7_4741
1520,GpPW,PC7_1563
63891,GpPW,PC7_2623
5441,GpPW,PC7_5875
1311,GpPW,WP306_r80308
384,GpPW,WP497_r72142
5519,GpPW,PC7_5531
3612,GpPW,PC7_7735
2769,GpPW,PC7_4940
51701,GpPW,WP363_r78571
4780,GpPW,WP28_r71888
222545,GpPW,PC7_3993
5689,GpPW,PC7_1131
11157,GpPW,PC7_12076
7157,GpPW,PC7_12281
6195,GpPW,PC7_5558
5137,GpPW,PC7_2461
5631,GpPW,PC7_2500
3309,GpPW,PC7_4688
155382,GpPW,PC7_3278
5368,GpPW,PC7_6396
2033,GpPW,PC7_1178
1387,GpPW,PC7_6777
4099,GpPW,PC7_2035
10066,GpPW,PC7_1698
4919,GpPW,PC7_11018
8343,GpPW,PC7_6791
3297,GpPW,PC7_2530
4086,GpPW,PC7_7439
4001,GpPW,PC7_3962
9612,GpPW,PC7_3322
5966,GpPW,PC7_6876
5264,GpPW,PC7_5322
207,GpPW,PC7_6946
117145,GpPW,PC7_2252
4536,GpPW,PC7_6942
6228,GpPW,PC7_4727
84666,GpPW,PC7_4627
2207,GpPW,PC7_6512
1634,GpPW,PC7_3018
3425,GpPW,PC7_3278
9486,GpPW,WP702_r73516
3364,GpPW,PC7_2520
6881,GpPW,PC7_6801
4595,GpPW,PC7_2034
5578,GpPW,PC7_2519
6122,GpPW,PC7_5330
5427,GpPW,PC7_4105
8074,GpPW,PC7_2926
23586,GpPW,PC7_8055
5692,GpPW,PC7_2521
1557,GpPW,WP691_r79986
5879,GpPW,PC7_4637
57082,GpPW,PC7_2575
10316,GpPW,PC7_4043
149461,GpPW,PC7_2526
5908,GpPW,PC7_3360
8364,GpPW,PC7_6790
5563,GpPW,PC7_6153
1977,GpPW,PC7_6589
8534,GpPW,PC7_4874
79023,GpPW,PC7_5967
8355,GpPW,PC7_7272
5691,GpPW,PC7_5324
4775,GpPW,PC7_1123
5516,GpPW,PC7_1517
7841,GpPW,PC7_1750
3155,GpPW,PC7_3882
10988,GpPW,PC7_4693
5623,GpPW,PC7_5698
685,GpPW,PC7_3884
2246,GpPW,PC7_3829
5714,GpPW,PC7_1629
6865,GpPW,PC7_6396
333932,GpPW,PC7_1655
5604,GpPW,PC7_2535
51666,GpPW,PC7_2623
51318,GpPW,PC7_5523
7695,GpPW,PC7_4112
2066,GpPW,PC7_7444
1460,GpPW,PC7_3278
128866,GpPW,PC7_3666
3558,GpPW,PC7_7457
5581,GpPW,PC7_6461
4214,GpPW,PC7_8291
4088,GpPW,WP2857_r80151
51534,GpPW,PC7_4366
7458,GpPW,PC7_8332
51660,GpPW,PC7_8229
9079,GpPW,WP2858_r83015
55125,GpPW,PC7_2519
1211,GpPW,PC7_4688
338596,GpPW,PC7_5330
4792,GpPW,WP2355_r79973
890,GpPW,PC7_2949
330,GpPW,PC7_2255
219428,GpPW,PC7_7457
5781,GpPW,WP2332_r79525
3295,GpPW,PC7_2090
64946,GpPW,PC7_3073
5288,GpPW,PC7_6147
2213,GpPW,PC7_4688
2938,GpPW,PC7_4219
55970,GpPW,PC7_4107
55970,GpPW,PC7_7484
5701,GpPW,PC7_4492
79586,GpPW,PC7_2500
6636,GpPW,PC7_8609
9256,GpPW,PC7_3315
5595,GpPW,PC7_3698
5819,GpPW,PC7_2527
6571,GpPW,PC7_5891
10451,GpPW,PC7_4688
151,GpPW,PC7_1576
7077,GpPW,PC7_1536
5714,GpPW,PC7_5530
3643,GpPW,PC7_4661
8517,GpPW,PC7_3884
50487,GpPW,PC7_1559
3570,GpPW,PC7_7266
8353,GpPW,PC7_6815
55361,GpPW,PC7_7751
1869,GpPW,WP615_r81193
23118,GpPW,WP231_r81070
904,GpPW,PC7_4365
8344,GpPW,PC7_7439
7867,GpPW,PC7_8295
324,GpPW,WP2853_r83014
2782,GpPW,PC7_7435
79658,GpPW,WP2858_r83015
50855,GpPW,PC7_11018
5290,GpPW,PC7_7448
4891,GpPW,PC7_8352
5575,GpPW,PC7_2927
5518,GpPW,PC7_1517
27183,GpPW,PC7_3666
7005,GpPW,PC7_5326
79023,GpPW,PC7_2521
6505,GpPW,PC7_5887
1136,GpPW,WP1603_r78574
778,GpPW,WP2059_r82906
597,GpPW,WP1772_r84701
5594,GpPW,PC7_2372
7779,GpPW,PC7_8833
11097,GpPW,PC7_4729
6883,GpPW,PC7_6801
155,GpPW,PC7_2620
3558,GpPW,PC7_7439
3000,GpPW,PC7_8716
5692,GpPW,PC7_2265
5594,GpPW,PC7_6047
51529,GpPW,PC7_5049
2953,GpPW,PC7_4219
112,GpPW,PC7_4688
3785,GpPW,PC7_4765
10402,GpPW,PC7_6561
5335,GpPW,PC7_3886
286133,GpPW,PC7_2095
5438,GpPW,WP405_r73594
3702,GpPW,PC7_1563
84695,GpPW,PC7_3777
3013,GpPW,PC7_5530
6774,GpPW,WP313_r79946
8737,GpPW,PC7_2507
7483,GpPW,PC7_2621
8787,GpPW,PC7_7439
3551,GpPW,PC7_3663
2782,GpPW,PC7_6515
6300,GpPW,PC7_5779
120776,GpPW,PC7_7457
4794,GpPW,PC7_1537
22920,GpPW,PC7_5307
5879,GpPW,PC7_2701
7534,GpPW,PC7_1563
109,GpPW,PC7_4940
4214,GpPW,WP2795_r78544
993,GpPW,WP45_r80001
86,GpPW,PC7_8677
23030,GpPW,PC7_2570
9972,GpPW,PC7_8326
5580,GpPW,PC7_3670
10383,GpPW,PC7_6890
1845,GpPW,PC7_5051
6648,GpPW,PC7_3083
9365,GpPW,PC7_3328
3796,GpPW,PC7_5530
5908,GpPW,WP185_r80036
22999,GpPW,PC7_4216
1026,GpPW,PC7_5772
836,GpPW,WP2355_r79973
4621,GpPW,PC7_8337
3725,GpPW,WP1772_r84701
6476,GpPW,PC7_5322
8970,GpPW,PC7_2953
391107,GpPW,PC7_7457
51121,GpPW,PC7_6393
6295,GpPW,PC7_7439
5688,GpPW,PC7_6911
10090,GpPW,PC7_5322
54205,GpPW,PC7_2532
9088,GpPW,PC7_4010
6907,GpPW,PC7_8323
229,GpPW,PC7_3853
4116,GpPW,PC7_6534
57787,GpPW,PC7_4938
4292,GpPW,PC7_5188
7422,GpPW,PC7_6514
5594,GpPW,PC7_7043
10663,GpPW,PC7_3992
51447,GpPW,PC7_4742
3170,GpPW,PC7_4440
219493,GpPW,PC7_7439
10395,GpPW,PC7_7439
639,GpPW,PC7_3277
6169,GpPW,PC7_4727
51182,GpPW,WP2359_r72121
5720,GpPW,PC7_1629
23410,GpPW,PC7_5515
64135,GpPW,PC7_5878
611,GpPW,PC7_6947
7311,GpPW,PC7_4366
7150,GpPW,WP2377_r80437
1026,GpPW,PC7_2519
4985,GpPW,PC7_4043
137964,GpPW,PC7_3882
9354,GpPW,PC7_4688
2793,GpPW,PC7_7439
5709,GpPW,PC7_6915
337,GpPW,PC7_5326
7189,GpPW,PC7_8056
6571,GpPW,PC7_8339
10000,GpPW,PC7_5772
2917,GpPW,PC7_7457
3949,GpPW,WP399_r79474
5685,GpPW,PC7_1629
8344,GpPW,PC7_5271
79595,GpPW,PC7_4112
5153,GpPW,PC7_3994
7316,GpPW,PC7_7797
23198,GpPW,PC7_3326
652,GpPW,WP1591_r84699
84775,GpPW,PC7_4116
3717,GpPW,WP619_r71168
5348,GpPW,PC7_4792
5888,GpPW,PC7_4487
23291,GpPW,PC7_6890
4609,GpPW,PC7_11039
2531,GpPW,WP1422_r79871
4176,GpPW,PC7_6881
2864,GpPW,PC7_3981
55125,GpPW,PC7_2534
10681,GpPW,PC7_6638
4913,GpPW,PC7_2034
2720,GpPW,PC7_6540
3065,GpPW,PC7_2519
10810,GpPW,PC7_7439
1375,GpPW,PC7_4690
8289,GpPW,PC7_6788
4969,GpPW,PC7_4875
6622,GpPW,PC7_1598
4725,GpPW,PC7_6943
23583,GpPW,PC7_2034
2165,GpPW,WP558_r79680
3017,GpPW,PC7_7784
8021,GpPW,PC7_8765
351,GpPW,PC7_12281
5604,GpPW,WP304_r78799
143496,GpPW,PC7_7439
5929,GpPW,PC7_11610
7074,GpPW,PC7_3991
4928,GpPW,PC7_4728
23385,GpPW,PC7_5835
4838,GpPW,WP2406_r73324
57690,GpPW,PC7_6538
4023,GpPW,PC7_2576
259286,GpPW,PC7_7457
2639,GpPW,WP143_r79783
2987,GpPW,PC7_5322
8202,GpPW,WP437_r79266
64180,GpPW,PC7_5326
30834,GpPW,PC7_6794
11251,GpPW,PC7_4043
659,GpPW,WP2857_r80151
572,GpPW,PC7_2625
5045,GpPW,PC7_4286
255626,GpPW,PC7_3278
347733,GpPW,PC7_6566
1478,GpPW,PC7_4112
2625,GpPW,WP706_r80056
3569,GpPW,PC7_7482
25974,GpPW,PC7_3278
5159,GpPW,WP382_r79951
5710,GpPW,PC7_1821
3551,GpPW,PC7_12285
8945,GpPW,WP3594_r84573
7321,GpPW,PC7_1129
5581,GpPW,PC7_2924
55312,GpPW,PC7_5322
2710,GpPW,PC7_8424
8826,GpPW,PC7_5867
54577,GpPW,WP698_r79224
6657,GpPW,PC7_3084
11081,GpPW,PC7_4876
6844,GpPW,WP2267_r78595
6233,GpPW,PC7_1810
8503,GpPW,PC7_3278
8822,GpPW,PC7_5772
5528,GpPW,PC7_8291
10085,GpPW,PC7_2080
129642,GpPW,PC7_1559
3815,GpPW,PC7_2679
5688,GpPW,PC7_7483
2244,GpPW,PC7_6512
90827,GpPW,PC7_4116
2720,GpPW,PC7_1750
81623,GpPW,PC7_2064
8360,GpPW,PC7_2519
5142,GpPW,WP35_r79952
5106,GpPW,PC7_4162
554313,GpPW,PC7_4336
8564,GpPW,WP15_r82705
84930,GpPW,PC7_5530
3020,GpPW,PC7_6791
4318,GpPW,PC7_4940
9123,GpPW,PC7_8352
